purchase_id,item_id,supplier_id,purchase_date,quantity,total_cost
PUR02441,ITM0105,SUP018,2023-08-10 01:02:00.514404,197,193091.56
PUR02442,ITM0196,SUP028,2021-09-05 13:13:28.261791,91,175208.66
PUR02443,ITM0348,SUP048,2022-07-25 08:56:47.035505,220,541713.48
PUR02444,ITM0047,SUP055,2021-04-26 11:41:44.879870,137,111917.57
PUR02445,ITM0523,SUP016,2021-06-26 15:32:52.320692,61,60728.93
PUR02446,ITM0162,SUP036,2021-05-04 02:51:22.112916,72,130031.1
PUR02447,ITM0463,SUP049,2023-04-12 00:17:10.533641,281,303554.79
PUR02448,ITM0563,SUP040,2024-03-14 21:00:59.308772,127,150896.71
PUR02449,ITM0517,SUP020,2020-01-29 20:42:56.638434,199,342457.72
PUR02450,ITM0304,SUP039,2021-03-25 20:22:09.547559,283,790774.08
PUR02451,ITM0424,SUP027,2021-04-17 21:38:45.456722,243,696299.2
PUR02452,ITM0391,SUP040,2023-07-26 03:55:48.498249,151,170250.45
PUR02453,ITM0085,SUP033,2022-08-21 14:21:10.164895,40,8433.53
PUR02454,ITM0296,SUP002,2023-09-11 07:46:06.779418,58,44822.08
PUR02455,ITM0398,SUP013,2024-02-13 04:26:36.648991,36,50137.88
PUR02456,ITM0482,SUP002,2021-03-04 09:21:29.902436,253,616961.3
PUR02457,ITM0465,SUP059,2024-02-23 08:29:38.108093,202,39809.12
PUR02458,ITM0230,SUP037,2023-09-24 21:28:22.798953,239,404584.03
PUR02459,ITM0145,SUP005,2023-04-30 18:06:27.099711,168,365927.79
PUR02460,ITM0208,SUP006,2020-05-22 02:37:29.304745,111,293484.26
PUR02461,ITM0446,SUP050,2021-10-05 07:29:05.307949,213,157776.56
PUR02462,ITM0414,SUP032,2023-04-11 07:34:21.121305,167,53519.97
PUR02463,ITM0236,SUP048,2020-11-08 06:17:46.102333,296,258915.97
PUR02464,ITM0545,SUP024,2023-09-20 11:34:30.195833,285,203271.99
PUR02465,ITM0104,SUP017,2020-10-13 14:08:55.209627,91,120976.31
PUR02466,ITM0042,SUP009,2023-02-23 19:27:25.521179,34,77097.37
PUR02467,ITM0131,SUP053,2023-07-07 13:55:37.059488,90,211308.01
PUR02468,ITM0392,SUP058,2024-08-24 03:35:54.260465,15,18142.25
PUR02469,ITM0061,SUP040,2020-10-28 20:13:51.514295,70,96849.93
PUR02470,ITM0069,SUP040,2021-11-04 11:59:55.315555,217,297530.72
PUR02471,ITM0294,SUP002,2024-02-17 23:03:06.700239,71,19505.15
PUR02472,ITM0443,SUP009,2021-02-05 11:22:07.781956,130,243886.83
PUR02473,ITM0095,SUP006,2021-05-31 22:41:44.665811,129,414269.94
PUR02474,ITM0258,SUP019,2024-01-04 02:50:26.470716,121,310354.22
PUR02475,ITM0569,SUP033,2023-07-16 15:35:17.774818,182,437313.95
PUR02476,ITM0263,SUP057,2021-01-25 05:27:53.756757,125,260991.28
PUR02477,ITM0208,SUP019,2020-06-15 05:38:08.804564,110,317359.91
PUR02478,ITM0394,SUP033,2020-05-16 18:54:15.710847,234,16678.47
PUR02479,ITM0541,SUP053,2023-10-21 23:28:28.369955,164,301485.2
PUR02480,ITM0490,SUP056,2022-05-28 23:07:03.117181,28,35649.97
PUR02481,ITM0162,SUP045,2020-05-03 06:45:50.262727,215,345524.26
PUR02482,ITM0456,SUP030,2024-03-31 12:47:06.350812,103,152815.38
PUR02483,ITM0098,SUP039,2022-06-22 15:18:09.539776,165,364058.4
PUR02484,ITM0173,SUP053,2020-09-27 05:31:26.081293,59,20213.01
PUR02485,ITM0505,SUP013,2024-07-09 00:55:34.796697,44,72758.0
PUR02486,ITM0583,SUP018,2024-06-24 20:11:18.898160,140,149839.08
PUR02487,ITM0334,SUP002,2021-11-28 13:06:56.804527,32,68340.95
PUR02488,ITM0596,SUP003,2024-01-24 21:41:56.679118,249,684732.96
PUR02489,ITM0229,SUP006,2024-12-13 04:45:20.926470,294,379997.39
PUR02490,ITM0250,SUP028,2023-07-26 13:34:15.987279,31,46097.35
PUR02491,ITM0346,SUP013,2022-12-15 00:16:56.783606,18,27163.98
PUR02492,ITM0382,SUP020,2020-01-31 09:45:42.900745,157,423330.45
PUR02493,ITM0192,SUP032,2023-05-27 23:41:18.342496,226,328235.53
PUR02494,ITM0166,SUP060,2020-07-11 19:09:59.295101,91,46108.7
PUR02495,ITM0012,SUP031,2024-04-06 00:47:27.930411,247,565027.77
PUR02496,ITM0191,SUP009,2023-03-10 14:23:23.570121,20,47358.36
PUR02497,ITM0449,SUP003,2022-04-16 12:07:01.400820,159,376025.99
PUR02498,ITM0188,SUP054,2022-03-04 12:35:37.507864,31,20121.52
PUR02499,ITM0276,SUP031,2021-03-04 07:14:22.695384,186,404688.57
PUR02500,ITM0505,SUP015,2024-06-24 21:45:52.727598,224,359084.33
